Time,Torque,RPM,Ia,Ib,Ic
5,0,1500,0,-0,0
5.001,-0.00184003802090006,1498.76262516447,0.110407778759899,-0.6654666881692,0.555058909409301
5.002,-0.0280377159602928,1497.51392082198,0.388098209849292,-1.24731358268493,0.859215372835637
5.003,-0.121212580431712,1496.21109211948,0.758321601867373,-1.70400833193816,0.945686730070786
5.004,-0.319934553117749,1494.77092662525,1.15772426582114,-2.01468336914625,0.856959103325111
5.005,-0.643921716512484,1493.08160680834,1.53602490472624,-2.17534449299748,0.639319588271237
5.006,-1.08853550498163,1491.02399100759,1.85629774159902,-2.19494153667396,0.338643795074941
5.007,-1.62600141555847,1488.49472554981,2.09427112762211,-2.09164704185062,-0.0026240857714869
5.008,-2.21097747665427,1485.42592549988,2.23701168722562,-1.88956648557997,-0.347445201645656
5.009,-2.78838663429787,1481.79829760892,2.28130769124571,-1.61598830017069,-0.665319391075019
5.01,-3.30177661341904,1477.64640711499,2.2319847337985,-1.29917433533244,-0.932810398466057
5.011,-3.70086118705569,1473.05626490755,2.10028591972153,-0.966606554588488,-1.13367936513304
5.012,-3.94732164983913,1468.15649503066,1.90234675512236,-0.643563300488561,-1.2587834546338
5.013,-4.01838139587196,1463.10501229564,1.65771874458267,-0.351909071575198,-1.30580967300748
5.014,-3.9080685431304,1458.07340646715,1.38786713914426,-0.10903844267097,-1.27882869647329
5.015,-3.62640755042434,1453.23114574032,1.11459318174864,0.0730062559097966,-1.18759943765843
5.016,-3.19699953050929,1448.73136748345,0.858396346732666,0.18815408125139,-1.04655042798406
5.017,-2.65355333672413,1444.69952725103,0.636870602285624,0.236538395300265,-0.873408997585889
5.018,-2.03592869110336,1441.22563409638,0.463290606263026,0.224236084268793,-0.687526690531818
5.019,-1.38617727146594,1438.36029658835,0.345566345100529,0.162466150657238,-0.508032495757768
5.02,-0.74495197999649,1436.11439422232,0.285719462058871,0.0662878922608184,-0.352007354319689
5.021,-0.148529414538989,1434.46189613221,0.279967962141778,-0.0470725631078009,-0.232895399033977
5.022,0.37342225627626,1433.34517086356,0.319416081389539,-0.160072330847629,-0.15934375054191
5.023,0.799287055802633,1432.68204948798,0.391255673605544,-0.256655054277116,-0.134600619328428
5.024,1.1161774346028,1432.37389558883,0.480315248072459,-0.323797811478299,-0.15651743659416
5.025,1.3199064368889,1432.31397714377,0.570756170906466,-0.352641264805661,-0.218114906100805
5.026,1.41434750215746,1432.39551013206,0.647715989120628,-0.339112783905436,-0.308603205215192
5.027,1.41029367966319,1432.51884123472,0.698730407791863,-0.284025985892866,-0.414704421898997
5.028,1.3239436447265,1432.59735149374,0.714815834228392,-0.192702409609416,-0.522113424618976
5.029,1.17515371846913,1432.56179051587,0.691149361613951,-0.0742028190619566,-0.616946542551994
5.03,0.985601366819983,1432.36288738883,0.62733084048292,0.0597247077142301,-0.68705554819715
5.031,0.777003632072671,1431.97222328473,0.527246008618569,0.195870452825995,-0.723116461444564
5.032,0.569521407952065,1431.38148263687,0.398570507227772,0.32085997129498,-0.719430478522752
5.033,0.380456915873138,1430.60031432476,0.251966749942437,0.422428030620036,-0.674394780562473
5.034,0.223318915646717,1429.65312163258,0.100035520700953,0.490580569544251,-0.590616090245204
5.035,0.107291790262454,1428.57515267208,-0.0439031810686007,0.518557944045602,-0.474654762977002
5.036,0.037105490482275,1427.40827845041,-0.167108993031833,0.503516225734515,-0.336407232702682
5.037,0.0132682228127205,1426.19682546907,-0.258691401974497,0.446853882324682,-0.188162480350185
5.038,0.0325965343728516,1424.98377949095,-0.310731110273118,0.354133503848665,-0.0434023935755471
5.039,0.0889602930419512,1423.80760562992,-0.319132627433024,0.234583610878122,0.0845490165549021
5.04,0.174153408678383,1422.69984715906,-0.28410523757446,0.100210880612754,0.183894356961706
5.041,0.278803898971165,1421.68358099392,-0.210204119994673,-0.0353985178532872,0.24560263784796
5.042,0.393246972351547,1420.77272970858,-0.105911864249566,-0.158467156357024,0.26437902060659
5.043,0.508299659182751,1419.97216395427,0.01720437970506,-0.256454226645028,0.239249846939968
5.044,0.615892732154077,1419.27847864772,0.145672396103669,-0.319364279116089,0.173691883012419
5.045,0.709533194065978,1418.68129250878,0.265501971396917,-0.340790708580145,0.0752887371832284
5.046,0.784587010743122,1418.16490302024,0.363626509696934,-0.3185798004681,-0.0450467092288338
5.047,0.838386105743054,1417.71012609323,0.429242411871753,-0.255046781145316,-0.174195630726438
5.048,0.870175418653185,1417.29615941988,0.454905038496297,-0.156727323534634,-0.298177714961663
5.049,0.880924852686391,1416.90232813084,0.437271255768375,-0.0336989015776141,-0.40357235419076
5.05,0.873037154519074,1416.50959828182,0.37741979698117,0.101449906665402,-0.478869703646571
5.051,0.849986220940206,1416.10177520626,0.280726045980621,0.234891684329293,-0.515617730309914
5.052,0.815921117711681,1415.66633729386,0.156312143721843,0.352944320052517,-0.509256463774361
5.053,0.775269409933783,1415.1948888243,0.0161326166449549,0.443431324696091,-0.459563941341046
5.054,0.732369532599041,1414.68324586833,-0.126212504918261,0.496888633330755,-0.370676128412493
5.055,0.691156295754949,1414.13119506725,-0.256822315298022,0.507504607275152,-0.25068229197713
5.056,0.654916764080009,1413.54198488603,-0.362869641123793,0.473705003830388,-0.110835362706595
5.057,0.626126304786039,1412.92162183737,-0.43387518951012,0.398326667634078,0.0355485218760417
5.058,0.606367214386072,1412.27804994453,-0.462758841964284,0.288360729666891,0.174398112297393
5.059,0.596325620855084,1411.62029070944,-0.446564496762646,0.154285827227783,0.292278669534863
