Time,Torque,RPM,Ia,Ib,Ic
9.128,1.2583056061849,1349.05908007739,0.622257521856632,-0.204639278669521,-0.41761824318711
9.129,1.25830560618354,1349.05908007739,0.553804271376621,-0.00909819767521762,-0.544706073701404
9.13,1.25830560618236,1349.05908007739,0.431140800232975,0.187333478298357,-0.618474278531332
9.131,1.25830560618159,1349.05908007738,0.266274263628748,0.365427648186496,-0.631701911815244
9.132,1.25830560618087,1349.05908007738,0.0753429468584627,0.507751213786014,-0.583094160644477
9.133,1.25830560618048,1349.05908007737,-0.122963462495197,0.600372552869348,-0.477409090374151
9.134,1.25830560618024,1349.05908007737,-0.309233351402731,0.634225243436213,-0.324991892033482
9.135,1.25830560618014,1349.05908007736,-0.465233325319492,0.605995548268238,-0.140762222948746
9.136,1.25830560618039,1349.05908007736,-0.575693019882667,0.518446786616468,0.0572462332661988
9.137,1.2583056061809,1349.05908007735,-0.62979987057046,0.380148841259486,0.249651029310974
9.138,1.25830560618148,1349.05908007735,-0.622257521852651,0.204639278666877,0.417618243185774
9.139,1.25830560618242,1349.05908007734,-0.553804271372714,0.00909819767276811,0.544706073699946
9.14,1.25830560618355,1349.05908007734,-0.431140800229487,-0.187333478300378,0.618474278529864
9.141,1.25830560618472,1349.05908007734,-0.266274263624629,-0.36542764818861,0.631701911813238
9.142,1.25830560618612,1349.05908007734,-0.0753429468542737,-0.507751213787932,0.583094160642206
9.143,1.25830560618745,1349.05908007734,0.122963462499544,-0.600372552870916,0.477409090371372
9.144,1.25830560618867,1349.05908007734,0.309233351407338,-0.634225243437217,0.324991892029879
9.145,1.25830560618986,1349.05908007735,0.465233325324046,-0.605995548268746,0.1407622229447
9.146,1.2583056061908,1349.05908007735,0.575693019886985,-0.518446786616465,-0.0572462332705201
9.147,1.25830560619129,1349.05908007735,0.62979987057421,-0.380148841258566,-0.249651029315644
9.148,1.2583056061916,1349.05908007736,0.62225752185606,-0.204639278665646,-0.417618243190414
9.149,1.25830560619162,1349.05908007737,0.553804271375744,-0.00909819767126159,-0.544706073704482
9.15,1.2583056061913,1349.05908007737,0.431140800231637,0.187333478302442,-0.618474278534079
9.151,1.25830560619096,1349.05908007738,0.266274263626475,0.365427648190805,-0.63170191181728
9.152,1.25830560619046,1349.05908007738,0.0753429468555393,0.507751213790295,-0.583094160645835
9.153,1.25830560618994,1349.05908007738,-0.122963462498808,0.60037255287331,-0.477409090374502
9.154,1.25830560618948,1349.05908007739,-0.309233351406861,0.63422524343971,-0.324991892032849
9.155,1.25830560618894,1349.05908007739,-0.465233325323771,0.60599554827138,-0.140762222947609
9.156,1.25830560618809,1349.05908007739,-0.575693019886849,0.518446786618895,0.0572462332679545
9.157,1.25830560618734,1349.05908007739,-0.629799870574669,0.380148841261869,0.249651029312799
9.158,1.25830560618606,1349.0590800774,-0.622257521856922,0.204639278669247,0.417618243187675
9.159,1.25830560618472,1349.05908007739,-0.553804271376675,0.00909819767470627,0.544706073701969
9.16,1.25830560618363,1349.05908007739,-0.431140800233603,-0.18733347829849,0.618474278532094
9.161,1.25830560618239,1349.05908007739,-0.266274263628871,-0.365427648186817,0.631701911815688
9.162,1.25830560618144,1349.05908007739,-0.075342946858363,-0.507751213786334,0.583094160644697
9.163,1.25830560618096,1349.05908007738,0.122963462495209,-0.600372552869682,0.477409090374473
9.164,1.25830560618058,1349.05908007738,0.309233351403018,-0.634225243436448,0.32499189203343
9.165,1.2583056061805,1349.05908007737,0.465233325319841,-0.605995548268627,0.140762222948785
9.166,1.25830560618054,1349.05908007737,0.575693019883039,-0.518446786617241,-0.0572462332657983
9.167,1.25830560618045,1349.05908007736,0.629799870570752,-0.380148841260182,-0.249651029310569
9.168,1.25830560618065,1349.05908007736,0.622257521853177,-0.204639278667883,-0.417618243185294
9.169,1.2583056061811,1349.05908007735,0.553804271373491,-0.00909819767398514,-0.544706073699506
9.17,1.25830560618161,1349.05908007735,0.43114080022995,0.187333478299381,-0.618474278529331
